GR,fed_fis,fed_mofs,anova,no_fs
0,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333
1,0.8333333333333334,0.6666666666666666,0.5,0.5
2,1.0,0.6666666666666666,0.5,0.8333333333333334
3,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
4,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
7,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
8,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
9,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
10,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
11,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
13,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
14,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
15,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
16,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
17,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
18,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
19,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
20,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
21,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
22,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
23,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
24,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
25,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
26,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
27,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
28,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
29,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
30,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
32,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
33,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
34,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
35,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
36,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
37,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
38,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
39,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
40,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
41,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
42,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
43,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
44,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
45,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
46,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
47,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
48,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
49,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
50,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
51,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
52,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
53,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
54,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
55,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
56,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
57,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
58,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
59,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
60,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
61,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
62,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
63,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
64,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
65,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
66,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
67,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
68,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
69,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
70,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
71,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
72,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
73,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
74,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
76,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
77,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
78,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
79,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
80,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
81,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
82,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
83,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
84,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
85,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
86,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
87,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
88,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
89,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
90,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
91,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
92,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
93,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
94,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
95,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
96,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
97,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
98,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
99,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
100,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
101,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
102,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
103,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
104,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
105,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
106,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
107,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
108,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
109,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
110,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
111,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
112,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
113,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
114,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
115,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
116,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
117,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
118,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
119,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
120,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
121,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
122,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
123,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
124,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
126,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
127,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
128,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
129,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
130,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
131,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
132,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
133,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
134,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
135,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
136,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
137,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
138,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
139,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
140,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
141,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
142,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
143,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
144,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
145,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
146,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
147,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
148,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
149,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
150,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
151,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
152,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
153,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
154,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
155,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
156,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
157,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
158,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
159,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
160,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
161,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
162,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
163,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
164,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
165,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
166,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
167,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
168,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
169,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
170,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
171,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
172,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
173,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
174,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
175,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
176,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
177,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
178,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
179,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
180,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
181,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
182,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
183,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
184,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
185,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
186,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
187,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
188,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
189,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
190,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
191,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
192,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
193,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
194,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
195,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
196,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
197,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
198,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
199,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
